	# Disease ID	Disease Name	Gene ID	Gene_Name
507	C0003873	Rheumatoid Arthritis	6355	CCL8
508	C0003873	Rheumatoid Arthritis	6366	CCL21
509	C0003873	Rheumatoid Arthritis	6372	CXCL6
510	C0003873	Rheumatoid Arthritis	639	PRDM1
511	C0003873	Rheumatoid Arthritis	640	BLK
512	C0003873	Rheumatoid Arthritis	6441	SFTPD
513	C0003873	Rheumatoid Arthritis	652	BMP4
514	C0003873	Rheumatoid Arthritis	652968	CASTOR1
515	C0003873	Rheumatoid Arthritis	653361	NCF1
516	C0003873	Rheumatoid Arthritis	654	BMP6
517	C0003873	Rheumatoid Arthritis	6556	SLC11A1
518	C0003873	Rheumatoid Arthritis	6583	SLC22A4
519	C0003873	Rheumatoid Arthritis	6611	SMS
520	C0003873	Rheumatoid Arthritis	6648	SOD2
521	C0003873	Rheumatoid Arthritis	6772	STAT1
522	C0003873	Rheumatoid Arthritis	6775	STAT4
523	C0003873	Rheumatoid Arthritis	6821	SUOX
524	C0003873	Rheumatoid Arthritis	7090	TLE3
525	C0003873	Rheumatoid Arthritis	7097	TLR2
526	C0003873	Rheumatoid Arthritis	7112	TMPO
527	C0003873	Rheumatoid Arthritis	7124	TNF
528	C0003873	Rheumatoid Arthritis	7127	TNFAIP2
529	C0003873	Rheumatoid Arthritis	7128	TNFAIP3
530	C0003873	Rheumatoid Arthritis	7185	TRAF1
531	C0003873	Rheumatoid Arthritis	7189	TRAF6
532	C0003873	Rheumatoid Arthritis	7297	TYK2
533	C0003873	Rheumatoid Arthritis	7422	VEGFA
534	C0003873	Rheumatoid Arthritis	7852	CXCR4
535	C0003873	Rheumatoid Arthritis	79016	DDA1
536	C0003873	Rheumatoid Arthritis	7917	BAG6
537	C0003873	Rheumatoid Arthritis	79258	MMEL1
538	C0003873	Rheumatoid Arthritis	79722	ANKRD55
539	C0003873	Rheumatoid Arthritis	7980	TFPI2
540	C0003873	Rheumatoid Arthritis	800	CALD1
541	C0003873	Rheumatoid Arthritis	8013	NR4A3
542	C0003873	Rheumatoid Arthritis	81567	TXNDC5
543	C0003873	Rheumatoid Arthritis	81849	ST6GALNAC5
544	C0003873	Rheumatoid Arthritis	8200	GDF5
545	C0003873	Rheumatoid Arthritis	8320	EOMES
546	C0003873	Rheumatoid Arthritis	84159	ARID5B
547	C0003873	Rheumatoid Arthritis	84162	KIAA1109
548	C0003873	Rheumatoid Arthritis	847	CAT
549	C0003873	Rheumatoid Arthritis	84709	MGARP
550	C0003873	Rheumatoid Arthritis	84752	B3GNT9
551	C0003873	Rheumatoid Arthritis	85313	PPIL4
552	C0003873	Rheumatoid Arthritis	858	CAV2
553	C0003873	Rheumatoid Arthritis	860	RUNX2
554	C0003873	Rheumatoid Arthritis	8604	SLC25A12
555	C0003873	Rheumatoid Arthritis	861	RUNX1
556	C0003873	Rheumatoid Arthritis	8714	ABCC3
557	C0003873	Rheumatoid Arthritis	8740	TNFSF14
558	C0003873	Rheumatoid Arthritis	8764	TNFRSF14
559	C0003873	Rheumatoid Arthritis	8836	GGH
560	C0003873	Rheumatoid Arthritis	90355	MACIR
561	C0003873	Rheumatoid Arthritis	9052	GPRC5A
562	C0003873	Rheumatoid Arthritis	9135	RABEP1
563	C0003873	Rheumatoid Arthritis	914	CD2
564	C0003873	Rheumatoid Arthritis	9145	SYNGR1
565	C0003873	Rheumatoid Arthritis	916	CD3E
566	C0003873	Rheumatoid Arthritis	921	CD5
567	C0003873	Rheumatoid Arthritis	9308	CD83
568	C0003873	Rheumatoid Arthritis	9355	LHX2
569	C0003873	Rheumatoid Arthritis	9370	ADIPOQ
570	C0003873	Rheumatoid Arthritis	940	CD28
571	C0003873	Rheumatoid Arthritis	9415	FADS2
572	C0003873	Rheumatoid Arthritis	9429	ABCG2
573	C0003873	Rheumatoid Arthritis	9474	ATG5
574	C0003873	Rheumatoid Arthritis	958	CD40
575	C0003872	Arthritis, Psoriatic	10758	TRAF3IP2
576	C0003872	Arthritis, Psoriatic	3107	HLA-C
577	C0003872	Arthritis, Psoriatic	3576	CXCL8
578	C0003872	Arthritis, Psoriatic	3593	IL12B
579	C0003872	Arthritis, Psoriatic	400957	LINC01185
580	C0003872	Arthritis, Psoriatic	4049	LTA
581	C0003872	Arthritis, Psoriatic	4210	MEFV
582	C0003872	Arthritis, Psoriatic	4843	NOS2
583	C0003872	Arthritis, Psoriatic	4929	NR4A2
584	C0003872	Arthritis, Psoriatic	54620	FBXL19
585	C0003872	Arthritis, Psoriatic	5966	REL
586	C0003872	Arthritis, Psoriatic	64127	NOD2
587	C0003872	Arthritis, Psoriatic	643749	TRAF3IP2-AS1
588	C0003872	Arthritis, Psoriatic	652	BMP4
589	C0003872	Arthritis, Psoriatic	7124	TNF
590	C0003872	Arthritis, Psoriatic	860	RUNX2
591	C0003872	Arthritis, Psoriatic	968	CD68
592	C0002871	Anemia	10533	ATG7
593	C0002871	Anemia	113235	SLC46A1
594	C0002871	Anemia	142	PARP1
595	C0002871	Anemia	1437	CSF2
596	C0002871	Anemia	1440	CSF3
597	C0002871	Anemia	183	AGT
598	C0002871	Anemia	2056	EPO
599	C0002871	Anemia	2936	GSR
600	C0002871	Anemia	30061	SLC40A1
601	C0002871	Anemia	3240	HP
602	C0002871	Anemia	3440	IFNA2
603	C0002871	Anemia	3481	IGF2
604	C0002871	Anemia	3558	IL2
605	C0002871	Anemia	3562	IL3
606	C0002871	Anemia	374569	ASPG
607	C0002871	Anemia	4524	MTHFR
608	C0002871	Anemia	51312	SLC25A37
609	C0002871	Anemia	538	ATP7A
610	C0002871	Anemia	5617	PRL
611	C0002871	Anemia	5741	PTH
612	C0002871	Anemia	57817	HAMP
613	C0002871	Anemia	5972	REN
614	C0002871	Anemia	6648	SOD2
615	C0002871	Anemia	7124	TNF
616	C0002871	Anemia	7298	TYMS
617	C0002871	Anemia	8797	TNFRSF10A
618	C0002871	Anemia	9474	ATG5
619	C0206698	Cholangiocarcinoma	10232	MSLN
620	C0206698	Cholangiocarcinoma	1956	EGFR
621	C0206698	Cholangiocarcinoma	2064	ERBB2
622	C0206698	Cholangiocarcinoma	2263	FGFR2
623	C0206698	Cholangiocarcinoma	2778	GNAS
624	C0206698	Cholangiocarcinoma	3417	IDH1
625	C0206698	Cholangiocarcinoma	3418	IDH2
626	C0206698	Cholangiocarcinoma	3569	IL6
627	C0206698	Cholangiocarcinoma	3845	KRAS
628	C0206698	Cholangiocarcinoma	4089	SMAD4
629	C0206698	Cholangiocarcinoma	4843	NOS2
630	C0206698	Cholangiocarcinoma	5178	PEG3
631	C0206698	Cholangiocarcinoma	54894	RNF43
632	C0206698	Cholangiocarcinoma	55193	PBRM1
633	C0206698	Cholangiocarcinoma	5566	PRKACA
634	C0206698	Cholangiocarcinoma	5567	PRKACB
635	C0206698	Cholangiocarcinoma	5743	PTGS2
636	C0206698	Cholangiocarcinoma	5774	PTPN3
637	C0206698	Cholangiocarcinoma	58508	KMT2C
638	C0206698	Cholangiocarcinoma	6092	ROBO2
639	C0206698	Cholangiocarcinoma	6528	SLC5A5
640	C0206698	Cholangiocarcinoma	7157	TP53
641	C0206698	Cholangiocarcinoma	8289	ARID1A
642	C0206698	Cholangiocarcinoma	8314	BAP1
643	C0206754	Neuroendocrine Tumors	1027	CDKN1B
644	C0206754	Neuroendocrine Tumors	1616	DAXX
645	C0206754	Neuroendocrine Tumors	4221	MEN1
646	C0206754	Neuroendocrine Tumors	546	ATRX
647	C0206754	Neuroendocrine Tumors	5744	PTHLH
648	C0206754	Neuroendocrine Tumors	673	BRAF
649	C0206754	Neuroendocrine Tumors	6751	SSTR1
650	C0206754	Neuroendocrine Tumors	6752	SSTR2
651	C0206754	Neuroendocrine Tumors	6753	SSTR3
652	C0206754	Neuroendocrine Tumors	7298	TYMS
653	C0024530	Malaria	1012	CDH13
654	C0024530	Malaria	114609	TIRAP
655	C0024530	Malaria	1154	CISH
656	C0024530	Malaria	1378	CR1
657	C0024530	Malaria	1401	CRP
658	C0024530	Malaria	2213	FCGR2B
659	C0024530	Malaria	2532	ACKR1
660	C0024530	Malaria	256892	OR51F1
661	C0024530	Malaria	259197	NCR3
662	C0024530	Malaria	28	ABO
663	C0024530	Malaria	2993	GYPA
664	C0024530	Malaria	2995	GYPC
665	C0024530	Malaria	3240	HP
666	C0024530	Malaria	3383	ICAM1
667	C0024530	Malaria	4055	LTBR
668	C0024530	Malaria	4843	NOS2
669	C0024530	Malaria	493	ATP2B4
670	C0024530	Malaria	6521	SLC4A1
671	C0024530	Malaria	7124	TNF
672	C0024530	Malaria	91752	ZNF804A
673	C0024530	Malaria	948	CD36
674	C0598608	Hyperhomocysteinemia	113235	SLC46A1
675	C0598608	Hyperhomocysteinemia	1674	DES
676	C0598608	Hyperhomocysteinemia	27232	GNMT
677	C0598608	Hyperhomocysteinemia	29108	PYCARD
678	C0598608	Hyperhomocysteinemia	4524	MTHFR
679	C0598608	Hyperhomocysteinemia	4552	MTRR
680	C0598608	Hyperhomocysteinemia	4868	NPHS1
681	C0598608	Hyperhomocysteinemia	5444	PON1
682	C0598608	Hyperhomocysteinemia	7124	TNF
683	C0598608	Hyperhomocysteinemia	834	CASP1
684	C0598608	Hyperhomocysteinemia	875	CBS
685	C0019693	HIV Infections	10189	ALYREF
686	C0019693	HIV Infections	10197	PSME3
687	C0019693	HIV Infections	10204	NUTF2
688	C0019693	HIV Infections	1026	CDKN1A
689	C0019693	HIV Infections	10280	SIGMAR1
690	C0019693	HIV Infections	10436	EMG1
691	C0019693	HIV Infections	10527	IPO7
692	C0019693	HIV Infections	10574	CCT7
693	C0019693	HIV Infections	10594	PRPF8
694	C0019693	HIV Infections	10808	HSPH1
695	C0019693	HIV Infections	10946	SF3A3
696	C0019693	HIV Infections	10980	COPS6
697	C0019693	HIV Infections	10981	RAB32
698	C0019693	HIV Infections	1192	CLIC1
699	C0019693	HIV Infections	1232	CCR3
700	C0019693	HIV Infections	1524	CX3CR1
701	C0019693	HIV Infections	1647	GADD45A
702	C0019693	HIV Infections	1973	EIF4A1
703	C0019693	HIV Infections	1978	EIF4EBP1
704	C0019693	HIV Infections	213	ALB
705	C0019693	HIV Infections	2208	FCER2
706	C0019693	HIV Infections	22948	CCT5
707	C0019693	HIV Infections	23198	PSME4
708	C0019693	HIV Infections	23411	SIRT1
709	C0019693	HIV Infections	2971	GTF3A
710	C0019693	HIV Infections	3068	HDGF
711	C0019693	HIV Infections	30835	CD209
712	C0019693	HIV Infections	3106	HLA-B
713	C0019693	HIV Infections	3107	HLA-C
714	C0019693	HIV Infections	3240	HP
715	C0019693	HIV Infections	329	BIRC2
716	C0019693	HIV Infections	330	BIRC3
717	C0019693	HIV Infections	3313	HSPA9
718	C0019693	HIV Infections	3315	HSPB1
719	C0019693	HIV Infections	3320	HSP90AA1
720	C0019693	HIV Infections	3326	HSP90AB1
721	C0019693	HIV Infections	3329	HSPD1
722	C0019693	HIV Infections	335	APOA1
723	C0019693	HIV Infections	3458	IFNG
724	C0019693	HIV Infections	3558	IL2
725	C0019693	HIV Infections	3559	IL2RA
726	C0019693	HIV Infections	3566	IL4R
727	C0019693	HIV Infections	3577	CXCR1
728	C0019693	HIV Infections	3586	IL10
729	C0019693	HIV Infections	3608	ILF2
730	C0019693	HIV Infections	3692	EIF6
731	C0019693	HIV Infections	3811	KIR3DL1
732	C0019693	HIV Infections	3837	KPNB1
733	C0019693	HIV Infections	393	ARHGAP4
734	C0019693	HIV Infections	396	ARHGDIA
735	C0019693	HIV Infections	397	ARHGDIB
736	C0019693	HIV Infections	4067	LYN
737	C0019693	HIV Infections	4150	MAZ
738	C0019693	HIV Infections	4153	MBL2
739	C0019693	HIV Infections	4193	MDM2
740	C0019693	HIV Infections	4927	NUP88
741	C0019693	HIV Infections	4953	ODC1
742	C0019693	HIV Infections	5265	SERPINA1
743	C0019693	HIV Infections	5479	PPIB
744	C0019693	HIV Infections	5685	PSMA4
745	C0019693	HIV Infections	5686	PSMA5
746	C0019693	HIV Infections	5687	PSMA6
747	C0019693	HIV Infections	5692	PSMB4
748	C0019693	HIV Infections	5699	PSMB10
749	C0019693	HIV Infections	5702	PSMC3
750	C0019693	HIV Infections	5705	PSMC5
751	C0019693	HIV Infections	5709	PSMD3
752	C0019693	HIV Infections	5714	PSMD8
753	C0019693	HIV Infections	5719	PSMD13
754	C0019693	HIV Infections	5720	PSME1
755	C0019693	HIV Infections	5721	PSME2
756	C0019693	HIV Infections	5727	PTCH1
757	C0019693	HIV Infections	581	BAX
758	C0019693	HIV Infections	5901	RAN
759	C0019693	HIV Infections	5902	RANBP1
760	C0019693	HIV Infections	6347	CCL2
761	C0019693	HIV Infections	6348	CCL3
762	C0019693	HIV Infections	6349	CCL3L1
763	C0019693	HIV Infections	6356	CCL11
764	C0019693	HIV Infections	6387	CXCL12
765	C0019693	HIV Infections	6421	SFPQ
766	C0019693	HIV Infections	6426	SRSF1
767	C0019693	HIV Infections	64411	ARAP3
768	C0019693	HIV Infections	6556	SLC11A1
769	C0019693	HIV Infections	6634	SNRPD3
770	C0019693	HIV Infections	6722	SRF
771	C0019693	HIV Infections	6880	TAF9
772	C0019693	HIV Infections	7203	CCT3
773	C0019693	HIV Infections	7266	DNAJC7
774	C0019693	HIV Infections	7307	U2AF1
775	C0019693	HIV Infections	7528	YY1
776	C0019693	HIV Infections	80273	GRPEL1
777	C0019693	HIV Infections	85363	TRIM5
778	C0019693	HIV Infections	8662	EIF3B
779	C0019693	HIV Infections	8683	SRSF9
780	C0019693	HIV Infections	9230	RAB11B
781	C0019693	HIV Infections	940	CD28
782	C0019693	HIV Infections	9531	BAG3
783	C0019693	HIV Infections	9861	PSMD6
784	C0019693	HIV Infections	998	CDC42
785	C0038013	Ankylosing spondylitis	100507436	MICA
787	C0038013	Ankylosing spondylitis	118429	ANTXR2
788	C0038013	Ankylosing spondylitis	149233	IL23R
789	C0038013	Ankylosing spondylitis	196527	ANO6
790	C0038013	Ankylosing spondylitis	23046	KIF21B
791	C0038013	Ankylosing spondylitis	3105	HLA-A
792	C0038013	Ankylosing spondylitis	3106	HLA-B
793	C0038013	Ankylosing spondylitis	3593	IL12B
794	C0038013	Ankylosing spondylitis	51752	ERAP1
795	C0038013	Ankylosing spondylitis	5734	PTGER4
796	C0038013	Ankylosing spondylitis	64170	CARD9
797	C0038013	Ankylosing spondylitis	7850	IL1R2
798	C0038013	Ankylosing spondylitis	864	RUNX3
799	C0038013	Ankylosing spondylitis	9755	TBKBP1
800	C0010606	Adenoid Cystic Carcinoma	10847	SRCAP
801	C0010606	Adenoid Cystic Carcinoma	10933	MORF4L1
802	C0010606	Adenoid Cystic Carcinoma	1387	CREBBP
803	C0010606	Adenoid Cystic Carcinoma	1462	VCAN
804	C0010606	Adenoid Cystic Carcinoma	1612	DAPK1
805	C0010606	Adenoid Cystic Carcinoma	182	JAG1
806	C0010606	Adenoid Cystic Carcinoma	2011	MARK2
807	C0010606	Adenoid Cystic Carcinoma	2019	EN1
808	C0010606	Adenoid Cystic Carcinoma	2033	EP300
809	C0010606	Adenoid Cystic Carcinoma	2175	FANCA
810	C0010606	Adenoid Cystic Carcinoma	2195	FAT1
811	C0010606	Adenoid Cystic Carcinoma	221037	JMJD1C
812	C0010606	Adenoid Cystic Carcinoma	2264	FGFR4
813	C0010606	Adenoid Cystic Carcinoma	2309	FOXO3
814	C0010606	Adenoid Cystic Carcinoma	23135	KDM6B
815	C0010606	Adenoid Cystic Carcinoma	23209	MLC1
816	C0010606	Adenoid Cystic Carcinoma	23220	DTX4
817	C0010606	Adenoid Cystic Carcinoma	23269	MGA
818	C0010606	Adenoid Cystic Carcinoma	23543	RBFOX2
819	C0010606	Adenoid Cystic Carcinoma	23619	ZIM2
820	C0010606	Adenoid Cystic Carcinoma	23774	BRD1
821	C0010606	Adenoid Cystic Carcinoma	259266	ASPM
822	C0010606	Adenoid Cystic Carcinoma	2620	GAS2
823	C0010606	Adenoid Cystic Carcinoma	2621	GAS6
824	C0010606	Adenoid Cystic Carcinoma	26292	MYCBP
825	C0010606	Adenoid Cystic Carcinoma	27255	CNTN6
826	C0010606	Adenoid Cystic Carcinoma	27344	PCSK1N
827	C0010606	Adenoid Cystic Carcinoma	284058	KANSL1
828	C0010606	Adenoid Cystic Carcinoma	29072	SETD2
829	C0010606	Adenoid Cystic Carcinoma	29128	UHRF1
830	C0010606	Adenoid Cystic Carcinoma	2982	GUCY1A1
831	C0010606	Adenoid Cystic Carcinoma	3008	H1-4
832	C0010606	Adenoid Cystic Carcinoma	3265	HRAS
833	C0010606	Adenoid Cystic Carcinoma	3485	IGFBP2
834	C0010606	Adenoid Cystic Carcinoma	358	AQP1
835	C0010606	Adenoid Cystic Carcinoma	3645	INSRR
836	C0010606	Adenoid Cystic Carcinoma	3691	ITGB4
837	C0010606	Adenoid Cystic Carcinoma	3852	KRT5
838	C0010606	Adenoid Cystic Carcinoma	3866	KRT15
839	C0010606	Adenoid Cystic Carcinoma	4082	MARCKS
840	C0010606	Adenoid Cystic Carcinoma	4602	MYB
841	C0010606	Adenoid Cystic Carcinoma	4603	MYBL1
842	C0010606	Adenoid Cystic Carcinoma	4613	MYCN
843	C0010606	Adenoid Cystic Carcinoma	472	ATM
844	C0010606	Adenoid Cystic Carcinoma	4781	NFIB
845	C0010606	Adenoid Cystic Carcinoma	4851	NOTCH1
846	C0010606	Adenoid Cystic Carcinoma	50805	IRX4
847	C0010606	Adenoid Cystic Carcinoma	51477	ISYNA1
848	C0010606	Adenoid Cystic Carcinoma	51514	DTL
849	C0010606	Adenoid Cystic Carcinoma	51659	GINS2
850	C0010606	Adenoid Cystic Carcinoma	5174	PDZK1
851	C0010606	Adenoid Cystic Carcinoma	51742	ARID4B
852	C0010606	Adenoid Cystic Carcinoma	5176	SERPINF1
853	C0010606	Adenoid Cystic Carcinoma	5290	PIK3CA
854	C0010606	Adenoid Cystic Carcinoma	53335	BCL11A
855	C0010606	Adenoid Cystic Carcinoma	54441	STAG3L1
856	C0010606	Adenoid Cystic Carcinoma	54531	MIER2
857	C0010606	Adenoid Cystic Carcinoma	546	ATRX
858	C0010606	Adenoid Cystic Carcinoma	54756	IL17RD
859	C0010606	Adenoid Cystic Carcinoma	54880	BCOR
860	C0010606	Adenoid Cystic Carcinoma	55294	FBXW7
861	C0010606	Adenoid Cystic Carcinoma	55534	MAML3
862	C0010606	Adenoid Cystic Carcinoma	55783	CMTR2
863	C0010606	Adenoid Cystic Carcinoma	5591	PRKDC
864	C0010606	Adenoid Cystic Carcinoma	55914	ERBIN
865	C0010606	Adenoid Cystic Carcinoma	5605	MAP2K2
866	C0010606	Adenoid Cystic Carcinoma	5728	PTEN
867	C0010606	Adenoid Cystic Carcinoma	57419	SLC24A3
868	C0010606	Adenoid Cystic Carcinoma	5834	PYGB
869	C0010606	Adenoid Cystic Carcinoma	58508	KMT2C
870	C0010606	Adenoid Cystic Carcinoma	595	CCND1
871	C0010606	Adenoid Cystic Carcinoma	63035	BCORL1
872	C0010606	Adenoid Cystic Carcinoma	64324	NSD1
873	C0010606	Adenoid Cystic Carcinoma	6484	ST3GAL4
874	C0010606	Adenoid Cystic Carcinoma	653220	XAGE1A
875	C0010606	Adenoid Cystic Carcinoma	6595	SMARCA2
876	C0010606	Adenoid Cystic Carcinoma	6605	SMARCE1
877	C0010606	Adenoid Cystic Carcinoma	6651	SON
878	C0010606	Adenoid Cystic Carcinoma	6659	SOX4
879	C0010606	Adenoid Cystic Carcinoma	6664	SOX11
880	C0010606	Adenoid Cystic Carcinoma	672	BRCA1
881	C0010606	Adenoid Cystic Carcinoma	7153	TOP2A
882	C0010606	Adenoid Cystic Carcinoma	7157	TP53
883	C0010606	Adenoid Cystic Carcinoma	7403	KDM6A
884	C0010606	Adenoid Cystic Carcinoma	7994	KAT6A
885	C0010606	Adenoid Cystic Carcinoma	80303	EFHD1
886	C0010606	Adenoid Cystic Carcinoma	81029	WNT5B
887	C0010606	Adenoid Cystic Carcinoma	81831	NETO2
888	C0010606	Adenoid Cystic Carcinoma	8243	SMC1A
889	C0010606	Adenoid Cystic Carcinoma	8289	ARID1A
890	C0010606	Adenoid Cystic Carcinoma	8332	H2AC16
891	C0010606	Adenoid Cystic Carcinoma	84159	ARID5B
892	C0010606	Adenoid Cystic Carcinoma	8823	FGF16
893	C0010606	Adenoid Cystic Carcinoma	9223	MAGI1
894	C0010606	Adenoid Cystic Carcinoma	93986	FOXP2
895	C0010606	Adenoid Cystic Carcinoma	9454	HOMER3
896	C0010606	Adenoid Cystic Carcinoma	9700	ESPL1
897	C0010606	Adenoid Cystic Carcinoma	9863	MAGI2
898	C0010606	Adenoid Cystic Carcinoma	9874	TLK1
899	C0010606	Adenoid Cystic Carcinoma	999	CDH1
900	C3495559	Juvenile arthritis	100820829	MYZAP
901	C3495559	Juvenile arthritis	10769	PLK2
902	C3495559	Juvenile arthritis	10810	WASF3
903	C3495559	Juvenile arthritis	10826	FAXDC2
904	C3495559	Juvenile arthritis	10950	BTG3
905	C3495559	Juvenile arthritis	11252	PACSIN2
906	C3495559	Juvenile arthritis	113	ADCY7
907	C3495559	Juvenile arthritis	1191	CLU
908	C3495559	Juvenile arthritis	122416	ANKRD9
909	C3495559	Juvenile arthritis	1390	CREM
910	C3495559	Juvenile arthritis	139105	BEND2
911	C3495559	Juvenile arthritis	146225	CMTM2
912	C3495559	Juvenile arthritis	1493	CTLA4
913	C3495559	Juvenile arthritis	150094	SIK1
914	C3495559	Juvenile arthritis	153020	RASGEF1B
915	C3495559	Juvenile arthritis	157922	CAMSAP1
916	C3495559	Juvenile arthritis	1612	DAPK1
917	C3495559	Juvenile arthritis	1647	GADD45A
918	C3495559	Juvenile arthritis	1649	DDIT3
919	C3495559	Juvenile arthritis	1839	HBEGF
920	C3495559	Juvenile arthritis	1843	DUSP1
921	C3495559	Juvenile arthritis	1844	DUSP2
922	C3495559	Juvenile arthritis	1846	DUSP4
923	C3495559	Juvenile arthritis	1950	EGF
924	C3495559	Juvenile arthritis	1958	EGR1
925	C3495559	Juvenile arthritis	196441	ZFC3H1
926	C3495559	Juvenile arthritis	1998	ELF2
927	C3495559	Juvenile arthritis	200315	APOBEC3A
928	C3495559	Juvenile arthritis	2017	CTTN
929	C3495559	Juvenile arthritis	203228	C9orf72
930	C3495559	Juvenile arthritis	2120	ETV6
931	C3495559	Juvenile arthritis	2209	FCGR1A
932	C3495559	Juvenile arthritis	221037	JMJD1C
933	C3495559	Juvenile arthritis	22864	R3HDM2
934	C3495559	Juvenile arthritis	23043	TNIK
935	C3495559	Juvenile arthritis	23074	UHRF1BP1L
936	C3495559	Juvenile arthritis	23080	AVL9
937	C3495559	Juvenile arthritis	23093	TTLL5
938	C3495559	Juvenile arthritis	23166	STAB1
939	C3495559	Juvenile arthritis	2353	FOS
940	C3495559	Juvenile arthritis	2354	FOSB
941	C3495559	Juvenile arthritis	2355	FOSL2
942	C3495559	Juvenile arthritis	23764	MAFF
943	C3495559	Juvenile arthritis	239	ALOX12
944	C3495559	Juvenile arthritis	25816	TNFAIP8
945	C3495559	Juvenile arthritis	26037	SIPA1L1
946	C3495559	Juvenile arthritis	27086	FOXP1
947	C3495559	Juvenile arthritis	2766	GMPR
948	C3495559	Juvenile arthritis	2791	GNG11
949	C3495559	Juvenile arthritis	2812	GP1BB
950	C3495559	Juvenile arthritis	283131	NEAT1
951	C3495559	Juvenile arthritis	2919	CXCL1
952	C3495559	Juvenile arthritis	3012	H2AC8
953	C3495559	Juvenile arthritis	3084	NRG1
954	C3495559	Juvenile arthritis	3310	HSPA6
955	C3495559	Juvenile arthritis	340205	TREML1
956	C3495559	Juvenile arthritis	3480	IGF1R
957	C3495559	Juvenile arthritis	353514	LILRA5
958	C3495559	Juvenile arthritis	3557	IL1RN
959	C3495559	Juvenile arthritis	366	AQP9
960	C3495559	Juvenile arthritis	3674	ITGA2B
961	C3495559	Juvenile arthritis	3693	ITGB5
962	C3495559	Juvenile arthritis	3725	JUN
963	C3495559	Juvenile arthritis	374	AREG
964	C3495559	Juvenile arthritis	3772	KCNJ15
965	C3495559	Juvenile arthritis	3845	KRAS
966	C3495559	Juvenile arthritis	4026	LPP
967	C3495559	Juvenile arthritis	4088	SMAD3
968	C3495559	Juvenile arthritis	4133	MAP2
969	C3495559	Juvenile arthritis	4478	MSN
970	C3495559	Juvenile arthritis	473	RERE
971	C3495559	Juvenile arthritis	4929	NR4A2
972	C3495559	Juvenile arthritis	4973	OLR1
973	C3495559	Juvenile arthritis	5008	OSM
974	C3495559	Juvenile arthritis	51320	MEX3C
975	C3495559	Juvenile arthritis	51338	MS4A4A
976	C3495559	Juvenile arthritis	51741	WWOX
977	C3495559	Juvenile arthritis	5187	PER1
978	C3495559	Juvenile arthritis	5239	PGM5
979	C3495559	Juvenile arthritis	5329	PLAUR
980	C3495559	Juvenile arthritis	5352	PLOD2
981	C3495559	Juvenile arthritis	54502	RBM47
982	C3495559	Juvenile arthritis	54757	FAM20A
983	C3495559	Juvenile arthritis	55	ACP3
984	C3495559	Juvenile arthritis	55500	ETNK1
985	C3495559	Juvenile arthritis	5594	MAPK1
986	C3495559	Juvenile arthritis	5627	PROS1
987	C3495559	Juvenile arthritis	60685	ZFAND3
988	C3495559	Juvenile arthritis	64224	HERPUD2
989	C3495559	Juvenile arthritis	6515	SLC2A3
990	C3495559	Juvenile arthritis	6556	SLC11A1
991	C3495559	Juvenile arthritis	6774	STAT3
992	C3495559	Juvenile arthritis	6786	STIM1
993	C3495559	Juvenile arthritis	6934	TCF7L2
994	C3495559	Juvenile arthritis	694	BTG1
995	C3495559	Juvenile arthritis	7027	TFDP1
996	C3495559	Juvenile arthritis	7035	TFPI
997	C3495559	Juvenile arthritis	7057	THBS1
998	C3495559	Juvenile arthritis	7130	TNFAIP6
999	C3495559	Juvenile arthritis	7280	TUBB2A
1000	C3495559	Juvenile arthritis	732	C8B
1001	C3495559	Juvenile arthritis	7324	UBE2E1
1002	C3495559	Juvenile arthritis	7844	RNF103
1003	C3495559	Juvenile arthritis	7852	CXCR4
1004	C3495559	Juvenile arthritis	800	CALD1
1005	C3495559	Juvenile arthritis	8013	NR4A3
1006	C3495559	Juvenile arthritis	81565	NDEL1
1007	C3495559	Juvenile arthritis	8291	DYSF
1008	C3495559	Juvenile arthritis	8339	H2BC8
1009	C3495559	Juvenile arthritis	83699	SH3BGRL2
1010	C3495559	Juvenile arthritis	8379	MAD1L1
1011	C3495559	Juvenile arthritis	84281	C2orf88
1012	C3495559	Juvenile arthritis	84441	MAML2
1013	C3495559	Juvenile arthritis	84519	ACRBP
1014	C3495559	Juvenile arthritis	84909	AOPEP
1015	C3495559	Juvenile arthritis	84981	MIR22HG
